id_date,label_publishedDate,label_year,label_month,label_monthName,label_decade
3505,2022-01-25,2022,1,January,2020
3508,2022-04-28,2022,4,April,2020
3516,2022-08-25,2022,8,August,2020
3528,2022-04-27,2022,4,April,2020
3653,2022-08-26,2022,8,August,2020
3665,2022-10-14,2022,10,October,2020
3667,2022-12-25,2022,12,December,2020
3671,2022-06-08,2022,6,June,2020
3694,2022-01-20,2022,1,January,2020
3707,2022-11-05,2022,11,November,2020
3721,2022-10-10,2022,10,October,2020
3748,2022-02-28,2022,2,February,2020
3758,2022-10-19,2022,10,October,2020
3760,2022-06-17,2022,6,June,2020
3799,2022-08-27,2022,8,August,2020
3852,2022-11-01,2022,11,November,2020
3860,2022-05-20,2022,5,May,2020
3879,2022-07-25,2022,7,July,2020
3907,2022-06-21,2022,6,June,2020
3909,2022-09-19,2022,9,September,2020
3932,2022-09-15,2022,9,September,2020
3940,2022-11-18,2022,11,November,2020
3952,2022-07-26,2022,7,July,2020
3958,2022-01-17,2022,1,January,2020
3969,2022-11-02,2022,11,November,2020
4003,2022-11-04,2022,11,November,2020
4094,2022-12-10,2022,12,December,2020
4103,2022-01-24,2022,1,January,2020
4106,2022-12-27,2022,12,December,2020
4108,2022-12-24,2022,12,December,2020
4131,2022-08-06,2022,8,August,2020
4136,2022-09-25,2022,9,September,2020
4166,2022-08-24,2022,8,August,2020
4180,2022-05-29,2022,5,May,2020
4185,2022-05-28,2022,5,May,2020
4204,2022-02-22,2022,2,February,2020
4250,2022-06-25,2022,6,June,2020
4281,2022-12-20,2022,12,December,2020
4316,2022-10-09,2022,10,October,2020
4333,2022-03-31,2022,3,March,2020
4354,2022-02-18,2022,2,February,2020
4380,2022-12-26,2022,12,December,2020
4385,2022-11-10,2022,11,November,2020
4386,2022-05-30,2022,5,May,2020
4390,2022-11-09,2022,11,November,2020
4409,2022-03-26,2022,3,March,2020
4425,2022-07-01,2022,7,July,2020
4457,2022-10-15,2022,10,October,2020
4462,2022-09-27,2022,9,September,2020
4507,2022-06-13,2022,6,June,2020
4517,2022-04-07,2022,4,April,2020
4522,2022-03-03,2022,3,March,2020
4528,2022-08-29,2022,8,August,2020
4541,2022-02-19,2022,2,February,2020
4545,2022-04-16,2022,4,April,2020
4584,2022-03-05,2022,3,March,2020
4587,2022-01-31,2022,1,January,2020
4588,2022-01-22,2022,1,January,2020
4610,2022-12-12,2022,12,December,2020
4643,2022-10-08,2022,10,October,2020
4646,2022-11-14,2022,11,November,2020
4652,2022-02-26,2022,2,February,2020
4716,2022-08-14,2022,8,August,2020
4780,2022-08-16,2022,8,August,2020
4781,2022-11-03,2022,11,November,2020
4790,2022-04-18,2022,4,April,2020
4793,2022-08-18,2022,8,August,2020
4798,2022-06-05,2022,6,June,2020
4844,2022-05-06,2022,5,May,2020
4868,2022-08-15,2022,8,August,2020
4933,2022-04-19,2022,4,April,2020
4951,2022-01-10,2022,1,January,2020
4985,2022-09-24,2022,9,September,2020
5022,2022-09-28,2022,9,September,2020
5036,2022-04-17,2022,4,April,2020
5087,2022-01-21,2022,1,January,2020
5094,2022-08-10,2022,8,August,2020
5098,2022-07-06,2022,7,July,2020
5107,2022-08-03,2022,8,August,2020
5109,2022-05-07,2022,5,May,2020
5133,2022-12-31,2022,12,December,2020
5140,2022-08-20,2022,8,August,2020
5182,2022-10-06,2022,10,October,2020
5189,2022-03-01,2022,3,March,2020
5192,2022-06-04,2022,6,June,2020
5229,2022-01-26,2022,1,January,2020
5252,2022-01-27,2022,1,January,2020
5254,2022-02-23,2022,2,February,2020
5270,2022-02-24,2022,2,February,2020
5275,2022-01-09,2022,1,January,2020
5284,2022-03-02,2022,3,March,2020
5287,2022-07-28,2022,7,July,2020
5320,2022-08-21,2022,8,August,2020
5332,2022-09-14,2022,9,September,2020
5334,2022-05-18,2022,5,May,2020
5335,2022-12-13,2022,12,December,2020
5343,2022-11-23,2022,11,November,2020
5347,2022-01-06,2022,1,January,2020
5375,2022-04-25,2022,4,April,2020
5384,2022-09-22,2022,9,September,2020
5404,2022-03-23,2022,3,March,2020
5410,2022-05-08,2022,5,May,2020
5427,2022-01-13,2022,1,January,2020
5476,2022-06-01,2022,6,June,2020
5477,2022-06-26,2022,6,June,2020
5537,2022-03-21,2022,3,March,2020
5598,2022-11-25,2022,11,November,2020
5605,2022-01-04,2022,1,January,2020
5622,2022-06-28,2022,6,June,2020
5627,2022-07-30,2022,7,July,2020
5628,2022-01-11,2022,1,January,2020
5641,2022-02-10,2022,2,February,2020
5690,2022-03-28,2022,3,March,2020
5705,2022-02-03,2022,2,February,2020
5750,2022-10-24,2022,10,October,2020
5762,2022-07-05,2022,7,July,2020
5786,2022-04-23,2022,4,April,2020
5811,2022-10-01,2022,10,October,2020
5815,2022-03-30,2022,3,March,2020
5914,2022-09-20,2022,9,September,2020
5940,2022-09-29,2022,9,September,2020
5950,2022-02-12,2022,2,February,2020
5957,2022-07-07,2022,7,July,2020
5969,2022-05-10,2022,5,May,2020
5999,2022-11-30,2022,11,November,2020
6011,2022-02-01,2022,2,February,2020
6016,2022-10-26,2022,10,October,2020
6028,2022-08-13,2022,8,August,2020
6044,2022-12-23,2022,12,December,2020
6072,2022-12-21,2022,12,December,2020
6142,2022-12-28,2022,12,December,2020
6145,2022-05-17,2022,5,May,2020
6176,2022-12-30,2022,12,December,2020
6185,2022-06-03,2022,6,June,2020
6203,2022-05-19,2022,5,May,2020
6206,2022-08-04,2022,8,August,2020
6218,2022-08-02,2022,8,August,2020
6221,2022-08-11,2022,8,August,2020
6241,2022-12-19,2022,12,December,2020
6255,2022-04-08,2022,4,April,2020
6264,2022-01-19,2022,1,January,2020
6267,2022-01-05,2022,1,January,2020
6323,2022-11-13,2022,11,November,2020
6341,2022-12-04,2022,12,December,2020
6365,2022-10-25,2022,10,October,2020
6392,2022-11-24,2022,11,November,2020
6400,2022-06-20,2022,6,June,2020
6431,2022-01-23,2022,1,January,2020
6453,2022-08-05,2022,8,August,2020
6478,2022-06-27,2022,6,June,2020
6556,2022-06-16,2022,6,June,2020
6561,2022-08-19,2022,8,August,2020
6606,2022-05-27,2022,5,May,2020
6616,2022-09-05,2022,9,September,2020
6619,2022-03-15,2022,3,March,2020
6633,2022-09-12,2022,9,September,2020
6647,2022-03-11,2022,3,March,2020
6669,2022-04-01,2022,4,April,2020
6704,2022-07-15,2022,7,July,2020
6716,2022-06-09,2022,6,June,2020
6719,2022-05-02,2022,5,May,2020
6734,2022-01-30,2022,1,January,2020
6738,2022-03-29,2022,3,March,2020
6750,2022-11-06,2022,11,November,2020
6801,2022-11-17,2022,11,November,2020
6815,2022-04-15,2022,4,April,2020
6818,2022-02-27,2022,2,February,2020
6834,2022-07-08,2022,7,July,2020
6850,2022-07-22,2022,7,July,2020
6907,2022-02-02,2022,2,February,2020
6909,2022-09-23,2022,9,September,2020
6921,2022-10-18,2022,10,October,2020
6939,2022-12-11,2022,12,December,2020
6948,2022-03-04,2022,3,March,2020
6953,2022-02-20,2022,2,February,2020
6955,2022-08-12,2022,8,August,2020
7002,2022-05-09,2022,5,May,2020
7021,2022-08-30,2022,8,August,2020
7032,2022-04-26,2022,4,April,2020
7052,2022-09-30,2022,9,September,2020
7081,2022-05-16,2022,5,May,2020
7092,2022-01-12,2022,1,January,2020
7098,2022-06-02,2022,6,June,2020
7102,2022-02-13,2022,2,February,2020
7103,2022-10-07,2022,10,October,2020
7119,2022-03-22,2022,3,March,2020
7126,2022-12-22,2022,12,December,2020
7142,2022-12-29,2022,12,December,2020
8,2021-07-22,2021,7,July,2020
29,2021-02-08,2021,2,February,2020
43,2021-05-16,2021,5,May,2020
47,2021-08-25,2021,8,August,2020
68,2021-06-01,2021,6,June,2020
71,2021-09-11,2021,9,September,2020
78,2021-09-12,2021,9,September,2020
111,2021-08-26,2021,8,August,2020
138,2021-07-21,2021,7,July,2020
149,2021-03-18,2021,3,March,2020
175,2021-12-20,2021,12,December,2020
180,2021-10-06,2021,10,October,2020
195,2021-12-01,2021,12,December,2020
198,2021-08-03,2021,8,August,2020
251,2021-09-19,2021,9,September,2020
255,2021-07-29,2021,7,July,2020
278,2021-07-31,2021,7,July,2020
295,2021-06-04,2021,6,June,2020
328,2021-11-01,2021,11,November,2020
334,2021-06-02,2021,6,June,2020
363,2021-10-04,2021,10,October,2020
364,2021-05-18,2021,5,May,2020
378,2021-12-24,2021,12,December,2020
393,2021-02-06,2021,2,February,2020
394,2021-12-31,2021,12,December,2020
415,2021-04-03,2021,4,April,2020
527,2021-05-17,2021,5,May,2020
546,2021-07-20,2021,7,July,2020
588,2021-08-24,2021,8,August,2020
597,2021-01-31,2021,1,January,2020
614,2021-02-07,2021,2,February,2020
625,2021-10-05,2021,10,October,2020
643,2021-07-27,2021,7,July,2020
674,2021-02-21,2021,2,February,2020
682,2021-03-09,2021,3,March,2020
717,2021-09-18,2021,9,September,2020
724,2021-12-21,2021,12,December,2020
749,2021-07-28,2021,7,July,2020
755,2021-12-02,2021,12,December,2020
806,2021-10-09,2021,10,October,2020
811,2021-09-20,2021,9,September,2020
826,2021-01-02,2021,1,January,2020
839,2021-12-04,2021,12,December,2020
895,2021-11-12,2021,11,November,2020
896,2021-12-28,2021,12,December,2020
897,2021-10-31,2021,10,October,2020
903,2021-10-17,2021,10,October,2020
906,2021-11-13,2021,11,November,2020
929,2021-06-16,2021,6,June,2020
953,2021-12-10,2021,12,December,2020
954,2021-08-11,2021,8,August,2020
966,2021-12-11,2021,12,December,2020
967,2021-08-12,2021,8,August,2020
1030,2021-11-15,2021,11,November,2020
1035,2021-03-12,2021,3,March,2020
1043,2021-01-10,2021,1,January,2020
1086,2021-05-14,2021,5,May,2020
1093,2021-08-09,2021,8,August,2020
1094,2021-12-09,2021,12,December,2020
1112,2021-01-28,2021,1,January,2020
1126,2021-09-10,2021,9,September,2020
1146,2021-09-21,2021,9,September,2020
1170,2021-11-03,2021,11,November,2020
1269,2021-03-01,2021,3,March,2020
1283,2021-07-08,2021,7,July,2020
1289,2021-04-01,2021,4,April,2020
1316,2021-02-13,2021,2,February,2020
1322,2021-06-27,2021,6,June,2020
1342,2021-10-02,2021,10,October,2020
1440,2021-07-30,2021,7,July,2020
1507,2021-05-06,2021,5,May,2020
1522,2021-03-02,2021,3,March,2020
1530,2021-05-08,2021,5,May,2020
1601,2021-03-16,2021,3,March,2020
1602,2021-09-06,2021,9,September,2020
1623,2021-01-06,2021,1,January,2020
1624,2021-01-24,2021,1,January,2020
1703,2021-05-15,2021,5,May,2020
1704,2021-03-11,2021,3,March,2020
1739,2021-03-10,2021,3,March,2020
1775,2021-11-30,2021,11,November,2020
1890,2021-12-12,2021,12,December,2020
1914,2021-06-18,2021,6,June,2020
1928,2021-12-13,2021,12,December,2020
2000,2021-02-19,2021,2,February,2020
2015,2021-05-07,2021,5,May,2020
2023,2021-11-05,2021,11,November,2020
2032,2021-09-04,2021,9,September,2020
2064,2021-04-24,2021,4,April,2020
2076,2021-12-03,2021,12,December,2020
2100,2021-01-20,2021,1,January,2020
2103,2021-10-23,2021,10,October,2020
2109,2021-03-03,2021,3,March,2020
2136,2021-01-16,2021,1,January,2020
2158,2021-07-10,2021,7,July,2020
2185,2021-05-13,2021,5,May,2020
2242,2021-08-05,2021,8,August,2020
2271,2021-11-04,2021,11,November,2020
2278,2021-04-23,2021,4,April,2020
2300,2021-08-02,2021,8,August,2020
2340,2021-08-19,2021,8,August,2020
2344,2021-09-01,2021,9,September,2020
2345,2021-08-17,2021,8,August,2020
2367,2021-07-11,2021,7,July,2020
2368,2021-06-26,2021,6,June,2020
2401,2021-10-22,2021,10,October,2020
2412,2021-12-05,2021,12,December,2020
2423,2021-08-13,2021,8,August,2020
2443,2021-09-17,2021,9,September,2020
2473,2021-05-03,2021,5,May,2020
2482,2021-09-24,2021,9,September,2020
2541,2021-11-07,2021,11,November,2020
2543,2021-09-13,2021,9,September,2020
2600,2021-12-26,2021,12,December,2020
2619,2021-11-14,2021,11,November,2020
2630,2021-01-27,2021,1,January,2020
2639,2021-05-31,2021,5,May,2020
2651,2021-06-17,2021,6,June,2020
2665,2021-08-10,2021,8,August,2020
2680,2021-04-13,2021,4,April,2020
2709,2021-09-26,2021,9,September,2020
2789,2021-06-15,2021,6,June,2020
2834,2021-09-25,2021,9,September,2020
2837,2021-08-16,2021,8,August,2020
2867,2021-04-28,2021,4,April,2020
2881,2021-03-24,2021,3,March,2020
2935,2021-09-23,2021,9,September,2020
2948,2021-11-26,2021,11,November,2020
2962,2021-03-31,2021,3,March,2020
2979,2021-05-24,2021,5,May,2020
3008,2021-01-18,2021,1,January,2020
3018,2021-08-18,2021,8,August,2020
3031,2021-07-12,2021,7,July,2020
3047,2021-08-01,2021,8,August,2020
3083,2021-11-22,2021,11,November,2020
3086,2021-03-20,2021,3,March,2020
3087,2021-11-20,2021,11,November,2020
3108,2021-05-23,2021,5,May,2020
3115,2021-03-21,2021,3,March,2020
3119,2021-04-21,2021,4,April,2020
3156,2021-07-13,2021,7,July,2020
3187,2021-01-19,2021,1,January,2020
3202,2021-06-07,2021,6,June,2020
3213,2021-03-19,2021,3,March,2020
3217,2021-11-21,2021,11,November,2020
3243,2021-06-09,2021,6,June,2020
3281,2021-01-17,2021,1,January,2020
3288,2021-03-23,2021,3,March,2020
3294,2021-04-27,2021,4,April,2020
3313,2021-10-19,2021,10,October,2020
3321,2021-11-25,2021,11,November,2020
3326,2021-06-14,2021,6,June,2020
3327,2021-06-28,2021,6,June,2020
3340,2021-04-20,2021,4,April,2020
3352,2021-04-09,2021,4,April,2020
3374,2021-06-21,2021,6,June,2020
3407,2021-09-28,2021,9,September,2020
3417,2021-10-15,2021,10,October,2020
3422,2021-03-30,2021,3,March,2020
3425,2021-10-16,2021,10,October,2020
3431,2021-09-27,2021,9,September,2020
3436,2021-08-28,2021,8,August,2020
3451,2021-03-27,2021,3,March,2020
3469,2021-03-26,2021,3,March,2020
3474,2021-08-27,2021,8,August,2020
3494,2021-04-16,2021,4,April,2020
3511,2021-01-09,2021,1,January,2020
3522,2021-07-05,2021,7,July,2020
3536,2021-04-29,2021,4,April,2020
3540,2021-09-30,2021,9,September,2020
3550,2021-09-29,2021,9,September,2020
3565,2021-04-15,2021,4,April,2020
3568,2021-01-12,2021,1,January,2020
3580,2021-04-14,2021,4,April,2020
3601,2021-03-28,2021,3,March,2020
3618,2021-02-27,2021,2,February,2020
3626,2021-03-29,2021,3,March,2020
3673,2021-03-22,2021,3,March,2020
3695,2021-10-27,2021,10,October,2020
3699,2021-04-26,2021,4,April,2020
3734,2021-02-15,2021,2,February,2020
3814,2021-05-09,2021,5,May,2020
3849,2021-04-05,2021,4,April,2020
3851,2021-07-14,2021,7,July,2020
3863,2021-04-07,2021,4,April,2020
3883,2021-06-23,2021,6,June,2020
3889,2021-06-10,2021,6,June,2020
3912,2021-10-25,2021,10,October,2020
3934,2021-09-02,2021,9,September,2020
3941,2021-03-05,2021,3,March,2020
3976,2021-04-04,2021,4,April,2020
3983,2021-02-16,2021,2,February,2020
4000,2021-01-04,2021,1,January,2020
4023,2021-01-21,2021,1,January,2020
4031,2021-11-06,2021,11,November,2020
4054,2021-12-19,2021,12,December,2020
4062,2021-11-23,2021,11,November,2020
4063,2021-03-04,2021,3,March,2020
4066,2021-06-24,2021,6,June,2020
4107,2021-07-06,2021,7,July,2020
4135,2021-02-28,2021,2,February,2020
4143,2021-02-25,2021,2,February,2020
4158,2021-03-13,2021,3,March,2020
4194,2021-02-11,2021,2,February,2020
4215,2021-02-10,2021,2,February,2020
4230,2021-04-30,2021,4,April,2020
4239,2021-11-18,2021,11,November,2020
4245,2021-06-03,2021,6,June,2020
4254,2021-05-28,2021,5,May,2020
4317,2021-05-10,2021,5,May,2020
4382,2021-01-11,2021,1,January,2020
4395,2021-07-03,2021,7,July,2020
4402,2021-02-26,2021,2,February,2020
4419,2021-12-29,2021,12,December,2020
4443,2021-10-14,2021,10,October,2020
4461,2021-07-04,2021,7,July,2020
4477,2021-02-09,2021,2,February,2020
4530,2021-11-24,2021,11,November,2020
4540,2021-02-04,2021,2,February,2020
4554,2021-10-29,2021,10,October,2020
4592,2021-05-11,2021,5,May,2020
4595,2021-12-22,2021,12,December,2020
4607,2021-08-14,2021,8,August,2020
4623,2021-01-05,2021,1,January,2020
4645,2021-01-14,2021,1,January,2020
4653,2021-05-20,2021,5,May,2020
4661,2021-01-01,2021,1,January,2020
4674,2021-01-03,2021,1,January,2020
4675,2021-06-25,2021,6,June,2020
4693,2021-10-08,2021,10,October,2020
4698,2021-12-18,2021,12,December,2020
4708,2021-05-26,2021,5,May,2020
4717,2021-04-22,2021,4,April,2020
4733,2021-06-06,2021,6,June,2020
4735,2021-05-22,2021,5,May,2020
4754,2021-02-17,2021,2,February,2020
4763,2021-06-08,2021,6,June,2020
4794,2021-02-02,2021,2,February,2020
4806,2021-04-06,2021,4,April,2020
4841,2021-10-07,2021,10,October,2020
4860,2021-09-03,2021,9,September,2020
4864,2021-10-24,2021,10,October,2020
4903,2021-05-25,2021,5,May,2020
4910,2021-02-01,2021,2,February,2020
4924,2021-02-03,2021,2,February,2020
4947,2021-12-27,2021,12,December,2020
4949,2021-11-28,2021,11,November,2020
4967,2021-07-23,2021,7,July,2020
4975,2021-11-29,2021,11,November,2020
4977,2021-01-13,2021,1,January,2020
4999,2021-04-02,2021,4,April,2020
5004,2021-08-31,2021,8,August,2020
5010,2021-12-30,2021,12,December,2020
5014,2021-10-30,2021,10,October,2020
5015,2021-08-06,2021,8,August,2020
5018,2021-02-14,2021,2,February,2020
5024,2021-07-02,2021,7,July,2020
5056,2021-10-26,2021,10,October,2020
5071,2021-10-12,2021,10,October,2020
5097,2021-11-11,2021,11,November,2020
5106,2021-07-09,2021,7,July,2020
5120,2021-12-23,2021,12,December,2020
5124,2021-12-16,2021,12,December,2020
5164,2021-01-07,2021,1,January,2020
5166,2021-06-29,2021,6,June,2020
5170,2021-07-01,2021,7,July,2020
5218,2021-08-20,2021,8,August,2020
5260,2021-01-26,2021,1,January,2020
5273,2021-01-29,2021,1,January,2020
5295,2021-02-18,2021,2,February,2020
5308,2021-10-01,2021,10,October,2020
5310,2021-07-16,2021,7,July,2020
5318,2021-05-21,2021,5,May,2020
5401,2021-07-26,2021,7,July,2020
5482,2021-12-06,2021,12,December,2020
5487,2021-01-30,2021,1,January,2020
5509,2021-10-18,2021,10,October,2020
5541,2021-09-07,2021,9,September,2020
5542,2021-09-16,2021,9,September,2020
5547,2021-05-04,2021,5,May,2020
5561,2021-04-12,2021,4,April,2020
5591,2021-07-19,2021,7,July,2020
5609,2021-02-20,2021,2,February,2020
5643,2021-12-08,2021,12,December,2020
5653,2021-08-23,2021,8,August,2020
5675,2021-03-06,2021,3,March,2020
5759,2021-03-15,2021,3,March,2020
5763,2021-12-15,2021,12,December,2020
5812,2021-05-02,2021,5,May,2020
5816,2021-09-05,2021,9,September,2020
5823,2021-04-08,2021,4,April,2020
5842,2021-04-17,2021,4,April,2020
5846,2021-10-20,2021,10,October,2020
5895,2021-04-19,2021,4,April,2020
5915,2021-06-22,2021,6,June,2020
5930,2021-02-24,2021,2,February,2020
5934,2021-05-29,2021,5,May,2020
5965,2021-07-15,2021,7,July,2020
5971,2021-09-09,2021,9,September,2020
5978,2021-06-13,2021,6,June,2020
6002,2021-05-27,2021,5,May,2020
6027,2021-06-20,2021,6,June,2020
6035,2021-08-21,2021,8,August,2020
6045,2021-02-22,2021,2,February,2020
6048,2021-09-14,2021,9,September,2020
6060,2021-03-17,2021,3,March,2020
6061,2021-11-08,2021,11,November,2020
6062,2021-12-17,2021,12,December,2020
6081,2021-06-11,2021,6,June,2020
6103,2021-10-13,2021,10,October,2020
6115,2021-11-19,2021,11,November,2020
6134,2021-03-08,2021,3,March,2020
6135,2021-10-11,2021,10,October,2020
6141,2021-01-23,2021,1,January,2020
6174,2021-11-17,2021,11,November,2020
6202,2021-08-30,2021,8,August,2020
6207,2021-07-24,2021,7,July,2020
6215,2021-01-25,2021,1,January,2020
6220,2021-07-17,2021,7,July,2020
6223,2021-04-10,2021,4,April,2020
6225,2021-11-10,2021,11,November,2020
6261,2021-03-07,2021,3,March,2020
6290,2021-08-15,2021,8,August,2020
6291,2021-11-02,2021,11,November,2020
6324,2021-05-30,2021,5,May,2020
6331,2021-06-12,2021,6,June,2020
6332,2021-06-30,2021,6,June,2020
6333,2021-07-25,2021,7,July,2020
6346,2021-05-05,2021,5,May,2020
6354,2021-02-05,2021,2,February,2020
6377,2021-05-01,2021,5,May,2020
6397,2021-08-22,2021,8,August,2020
6416,2021-10-21,2021,10,October,2020
6421,2021-12-07,2021,12,December,2020
6426,2021-10-03,2021,10,October,2020
6496,2021-09-22,2021,9,September,2020
6525,2021-07-18,2021,7,July,2020
6532,2021-08-08,2021,8,August,2020
6537,2021-10-28,2021,10,October,2020
6539,2021-04-11,2021,4,April,2020
6608,2021-04-25,2021,4,April,2020
6628,2021-09-08,2021,9,September,2020
6640,2021-03-14,2021,3,March,2020
6642,2021-05-12,2021,5,May,2020
6679,2021-12-14,2021,12,December,2020
6708,2021-07-07,2021,7,July,2020
6709,2021-06-19,2021,6,June,2020
6779,2021-04-18,2021,4,April,2020
6807,2021-11-16,2021,11,November,2020
6829,2021-02-23,2021,2,February,2020
6878,2021-05-19,2021,5,May,2020
6896,2021-08-04,2021,8,August,2020
6897,2021-08-29,2021,8,August,2020
6919,2021-12-25,2021,12,December,2020
6934,2021-02-12,2021,2,February,2020
6964,2021-09-15,2021,9,September,2020
7020,2021-11-09,2021,11,November,2020
7049,2021-01-22,2021,1,January,2020
7054,2021-01-08,2021,1,January,2020
7060,2021-06-05,2021,6,June,2020
7065,2021-10-10,2021,10,October,2020
7095,2021-11-27,2021,11,November,2020
7111,2021-01-15,2021,1,January,2020
7140,2021-03-25,2021,3,March,2020
38,2023-03-05,2023,3,March,2020
66,2023-12-05,2023,12,December,2020
87,2023-03-23,2023,3,March,2020
96,2023-03-22,2023,3,March,2020
173,2023-07-23,2023,7,July,2020
176,2023-01-29,2023,1,January,2020
181,2023-05-03,2023,5,May,2020
222,2023-05-01,2023,5,May,2020
262,2023-09-15,2023,9,September,2020
306,2023-07-04,2023,7,July,2020
384,2023-05-14,2023,5,May,2020
387,2023-08-01,2023,8,August,2020
390,2023-02-07,2023,2,February,2020
441,2023-10-10,2023,10,October,2020
494,2023-08-03,2023,8,August,2020
509,2023-04-11,2023,4,April,2020
522,2023-02-22,2023,2,February,2020
524,2023-05-11,2023,5,May,2020
563,2023-05-26,2023,5,May,2020
564,2023-01-04,2023,1,January,2020
570,2023-01-18,2023,1,January,2020
577,2023-06-08,2023,6,June,2020
585,2023-08-11,2023,8,August,2020
594,2023-05-22,2023,5,May,2020
595,2023-02-15,2023,2,February,2020
629,2023-09-11,2023,9,September,2020
668,2023-02-19,2023,2,February,2020
696,2023-02-08,2023,2,February,2020
709,2023-01-30,2023,1,January,2020
765,2023-09-14,2023,9,September,2020
771,2023-08-30,2023,8,August,2020
776,2023-10-01,2023,10,October,2020
777,2023-05-02,2023,5,May,2020
836,2023-08-15,2023,8,August,2020
840,2023-04-19,2023,4,April,2020
858,2023-09-06,2023,9,September,2020
871,2023-05-10,2023,5,May,2020
879,2023-05-09,2023,5,May,2020
888,2023-03-08,2023,3,March,2020
971,2023-05-28,2023,5,May,2020
980,2023-02-20,2023,2,February,2020
981,2023-02-06,2023,2,February,2020
985,2023-02-21,2023,2,February,2020
992,2023-08-22,2023,8,August,2020
1011,2023-06-12,2023,6,June,2020
1038,2023-06-11,2023,6,June,2020
1054,2023-04-24,2023,4,April,2020
1055,2023-09-07,2023,9,September,2020
1063,2023-08-07,2023,8,August,2020
1076,2023-03-07,2023,3,March,2020
1082,2023-03-21,2023,3,March,2020
1104,2023-09-21,2023,9,September,2020
1135,2023-02-11,2023,2,February,2020
1136,2023-05-18,2023,5,May,2020
1172,2023-04-18,2023,4,April,2020
1194,2023-04-01,2023,4,April,2020
1230,2023-01-16,2023,1,January,2020
1243,2023-09-30,2023,9,September,2020
1253,2023-08-12,2023,8,August,2020
1267,2023-07-08,2023,7,July,2020
1277,2023-04-20,2023,4,April,2020
1298,2023-08-08,2023,8,August,2020
1340,2023-05-07,2023,5,May,2020
1381,2023-03-20,2023,3,March,2020
1437,2023-06-03,2023,6,June,2020
1441,2023-08-13,2023,8,August,2020
1458,2023-05-17,2023,5,May,2020
1478,2023-01-15,2023,1,January,2020
1489,2023-01-13,2023,1,January,2020
1495,2023-07-07,2023,7,July,2020
1506,2023-07-09,2023,7,July,2020
1527,2023-05-04,2023,5,May,2020
1529,2023-03-13,2023,3,March,2020
1568,2023-08-18,2023,8,August,2020
1610,2023-04-07,2023,4,April,2020
1611,2023-05-08,2023,5,May,2020
1643,2023-03-10,2023,3,March,2020
1664,2023-07-10,2023,7,July,2020
1699,2023-09-29,2023,9,September,2020
1709,2023-09-05,2023,9,September,2020
1711,2023-01-06,2023,1,January,2020
1774,2023-04-08,2023,4,April,2020
1778,2023-02-03,2023,2,February,2020
1796,2023-07-01,2023,7,July,2020
1817,2023-04-09,2023,4,April,2020
1826,2023-09-24,2023,9,September,2020
1857,2023-06-29,2023,6,June,2020
1867,2023-06-30,2023,6,June,2020
1871,2023-09-22,2023,9,September,2020
1875,2023-03-06,2023,3,March,2020
1888,2023-02-04,2023,2,February,2020
1901,2023-04-10,2023,4,April,2020
1920,2023-04-25,2023,4,April,2020
1950,2023-08-04,2023,8,August,2020
1975,2023-01-21,2023,1,January,2020
1978,2023-01-07,2023,1,January,2020
1997,2023-01-14,2023,1,January,2020
2095,2023-02-13,2023,2,February,2020
2133,2023-02-09,2023,2,February,2020
2138,2023-05-05,2023,5,May,2020
2148,2023-01-01,2023,1,January,2020
2153,2023-09-28,2023,9,September,2020
2188,2023-09-17,2023,9,September,2020
2208,2023-03-18,2023,3,March,2020
2229,2023-04-22,2023,4,April,2020
2230,2023-01-03,2023,1,January,2020
2247,2023-01-10,2023,1,January,2020
2255,2023-09-26,2023,9,September,2020
2262,2023-09-16,2023,9,September,2020
2348,2023-02-12,2023,2,February,2020
2376,2023-04-17,2023,4,April,2020
2437,2023-09-18,2023,9,September,2020
2439,2023-07-03,2023,7,July,2020
2449,2023-04-21,2023,4,April,2020
2468,2023-03-17,2023,3,March,2020
2495,2023-09-25,2023,9,September,2020
2521,2023-04-14,2023,4,April,2020
2528,2023-01-11,2023,1,January,2020
2617,2023-09-08,2023,9,September,2020
2635,2023-04-28,2023,4,April,2020
2669,2023-07-31,2023,7,July,2020
2685,2023-08-05,2023,8,August,2020
2689,2023-04-26,2023,4,April,2020
2702,2023-08-06,2023,8,August,2020
2726,2023-05-27,2023,5,May,2020
2739,2023-06-10,2023,6,June,2020
2740,2023-01-05,2023,1,January,2020
2787,2023-06-13,2023,6,June,2020
2852,2023-09-19,2023,9,September,2020
2870,2023-05-16,2023,5,May,2020
2907,2023-02-02,2023,2,February,2020
2909,2023-01-12,2023,1,January,2020
2973,2023-06-21,2023,6,June,2020
2987,2023-07-06,2023,7,July,2020
3033,2023-06-02,2023,6,June,2020
3049,2023-08-14,2023,8,August,2020
3076,2023-10-17,2023,10,October,2020
3103,2023-03-31,2023,3,March,2020
3122,2023-03-30,2023,3,March,2020
3140,2023-05-19,2023,5,May,2020
3143,2023-06-01,2023,6,June,2020
3238,2023-02-14,2023,2,February,2020
3269,2023-06-22,2023,6,June,2020
3270,2023-05-15,2023,5,May,2020
3440,2023-02-05,2023,2,February,2020
3443,2023-01-22,2023,1,January,2020
3513,2023-05-12,2023,5,May,2020
3531,2023-04-27,2023,4,April,2020
3541,2023-07-16,2023,7,July,2020
3548,2023-07-15,2023,7,July,2020
3670,2023-06-23,2023,6,June,2020
